SP567545,52.186277,-1.171327
SK5624043540,52.986245,-1.163701
SK679153,52.73152,-0.995167
SK038041,52.635078,-1.944539
SP007801,52.419334,-1.990391
SK066666,53.196879,-1.901908
SK281768,53.287863,-1.579192
SJ878321,52.886657,-2.182004
SK608791,53.305797,-1.088289
SP543965,52.564065,-1.199634
SO338872,52.47914,-2.975413
SU311090,50.880106,-1.558591
TL352139,51.807828,-0.03963
TQ334284,51.039914,-0.097897
TL232036,51.718037,-0.217242
TQ113441,51.185738,-0.408138
TL223709,52.323011,-0.206231
SU952291,51.053802,-0.642384
TL410054,51.730021,0.040992
TL476048,51.722932,0.136235
ST696353,51.116625,-2.434971
SX434708,50.516447,-4.209541
TF552586,53.102452,0.317508
TQ464125,50.893868,0.081008
TL309048,51.727077,-0.10539
NY219412,54.760082,-3.214413
SX794722,50.53756,-3.702476
SD911231,53.70469,-2.135531
TL923487,52.103622,0.807145
NU092331,55.591879,-1.854785
SE888685,54.105159,-0.642597
TL416163,51.827809,0.054118
SO898112,51.799795,-2.148586
ST726108,50.896473,-2.390258
SW546358,50.171774,-5.437334
TA107800,54.204227,-0.30358
SE483107,53.591095,-1.271011
SP644847,52.456899,-1.052938
TR182447,51.160348,1.119955
TL779243,51.889291,0.584473
SK013466,53.017139,-1.981319
SK303840,53.352459,-1.545506
TR021434,51.154584,0.889296
SO368365,52.023749,-2.92175
ST064291,51.054044,-3.336105
TF342851,53.346199,0.015208
TA163556,53.983799,-0.227143
SU327655,51.388049,-1.53073
SD936461,53.911448,-2.098144
TL357323,51.97304,-0.025147
SO578068,51.758734,-2.612081
ST232097,50.882121,-3.092361
SX058543,50.356962,-4.730773
SP681703,52.327013,-1.00142
SP775547,52.185547,-0.867095
ST578043,50.837132,-2.59994
SE232537,53.979278,-1.646973
TR105440,51.156945,1.009589
SJ615135,52.718219,-2.570654
SJ897781,53.300189,-2.155251
ST889187,50.968057,-2.158729
TL642551,52.170162,0.400362
TL083494,52.132732,-0.418436
NT913232,55.502931,-2.138485
SS340031,50.804076,-4.356504
TR209686,51.373888,1.173263
SK807246,52.813347,-0.803365
SX289605,50.419841,-4.409173
SS770391,51.138375,-3.758795
TQ216222,50.986805,-0.268198
SE975210,53.676809,-0.524692
ST956298,51.067961,-2.063451
SK173234,52.808314,-1.74405
SX584549,50.377366,-3.992093
TQ147999,51.686586,-0.341445
TF090505,53.041102,-0.374951
SU739719,51.44172,-0.937391
TL865293,51.931385,0.712001
SX422898,50.686858,-4.234529
TL631221,51.874052,0.368575
TL540550,52.172202,0.251294
SX096901,50.679797,-4.695684
TQ547551,51.274484,0.217164
SP031717,52.343809,-1.955178
TF069064,52.645246,-0.420704
SU622233,51.006173,-1.114132
SK307809,53.324572,-1.539797
ST645417,51.173877,-2.508462
TL988043,51.702642,0.87633
SK997702,53.219937,-0.507486
SS874417,51.163886,-3.611019
SP300871,52.481443,-1.558947
SU600818,51.532367,-1.135676
SE308423,53.876425,-1.532241
SW450313,50.127328,-5.568494
TQ001517,51.256125,-0.566214
SP948847,52.452473,-0.605675
SU858719,51.440044,-0.766213
ST899886,51.596598,-2.146477
ST429716,51.440951,-2.8222
SX044581,50.390633,-4.752406
SW684426,50.238386,-5.248557
SO681999,52.596394,-2.471631
SE457967,54.364209,-1.297407
SJ552511,53.055708,-2.6691
SY114955,50.752768,-3.256625
SK834146,52.723063,-0.765859
SD932982,54.379686,-2.105419
SO966779,52.399545,-2.050654
SU343929,51.63431,-1.505077
TQ531570,51.291987,0.195058
ST484297,51.064754,-2.737025
SE001544,53.986087,-1.999194
TQ598687,51.395266,0.296316
TL271993,52.5771,-0.125035
TQ466585,51.307175,0.102521
NY673144,54.524262,-2.505948
ST711273,51.044768,-2.4129
SJ780046,52.639137,-2.325793
TQ234737,51.449283,-0.224851
SK005154,52.736673,-1.993285
SK284402,52.958861,-1.577925
SJ431758,53.276556,-2.854006
SD669002,53.497891,-2.499671
SK068794,53.311933,-1.898644
SU222990,51.689762,-1.679516
SU951157,50.933357,-0.647317
TQ978694,51.389586,0.842268
NY083153,54.525099,-3.417569
TQ662043,50.814838,0.358583
SX180567,50.382424,-4.56061
TF151903,53.397417,-0.269659
TF258827,53.326702,-0.11185
TM124276,51.906849,1.087118
SU468739,51.462587,-1.327004
TQ130983,51.67255,-0.366544
NZ052937,55.237908,-1.918977
SO881582,52.222319,-2.17488
NY657958,55.255608,-2.540374
NY757386,54.742208,-2.378185
SZ490806,50.623497,-1.307947
SO607872,52.481743,-2.579368
NZ808142,54.517093,-0.752561
